houseid,mileage,census_d,census_r,drvrcnt,hhloc,hhsize,hh_0to4,hh_race,msasize,numadult,popdnsty,ref_age,ref_educ,ref_sex,wrkrcnt,hh_5to21,income,ntrip,pur_recr,pur_shop,pur_work,auttrcnt,pur_hbot,pur_nhb,no_trans,urban
22135,315,5,3,2,2,5,2,1,3,2,3,39,2,0,2,1,52500,23,2,1,4,3,5,11,1,0
22140,41,5,3,2,2,3,0,1,1,2,2,59,1,0,0,1,37500,5,2,0,0,3,2,1,1,0
22143,111,5,3,2,3,3,0,1,94,2,1,28,1,0,2,1,36153,12,0,0,2,2,4,6,1,0
22146,13,5,3,1,2,1,0,1,1,1,2,77,1,0,0,0,36153,3,0,0,0,1,2,1,1,0
22163,19,5,3,1,3,1,0,1,94,1,2,72,1,0,0,0,17500,6,0,1,0,1,3,2,1,0
22207,450,5,3,2,3,2,0,1,94,2,1,28,1,1,2,0,27500,15,2,0,4,1,2,7,1,0
22280,14,5,3,2,1,4,0,1,3,2,8,38,1,1,1,2,32500,3,0,0,2,2,0,1,0,1
22291,36,5,3,3,2,3,0,1,3,2,3,47,2,0,2,1,52500,5,0,0,2,2,2,1,1,0
22296,46,5,3,2,3,3,0,1,94,2,2,39,2,0,2,1,57500,8,0,2,4,2,2,0,1,0
22299,0,5,3,0,3,1,0,2,94,1,2,65,1,0,0,0,2500,0,0,0,0,0,0,0,1,0
22303,0,5,3,1,2,2,0,1,3,2,1,73,1,1,1,0,12500,0,0,0,0,1,0,0,1,0
